"ASCOLTO_ID","PALINSESTO_ID","PROGRAMMA_ID","DATA_RILEVAZIONE","FASCIA_ORARIA","REGIONE","TELESPETTATORI","SHARE_PERCENTUALE","TARGET_COMMERCIALE","DISPOSITIVO"
2879,288,10,"2024-02-23","Pomeriggio","Toscana",1625944,20.00,"Adulti 25-54","Streaming"
2880,288,10,"2024-02-23","Pomeriggio","Veneto",535394,32.00,"Responsabili Acquisto","Streaming"
2881,289,10,"2024-02-26","Pomeriggio","Calabria",1339087,25.00,"Giovani 15-34","Streaming"
2882,289,10,"2024-02-26","Pomeriggio","Campania",692022,18.00,"Adulti 25-54","Streaming"
2883,289,10,"2024-02-26","Pomeriggio","Emilia-Romagna",1471291,32.00,"Adulti 25-54","TV Tradizionale"
2884,289,10,"2024-02-26","Pomeriggio","Lazio",866203,10.00,"Tutti","Smart TV"
2885,289,10,"2024-02-26","Pomeriggio","Lombardia",1178083,7.00,"Responsabili Acquisto","Smart TV"
2886,289,10,"2024-02-26","Pomeriggio","Piemonte",693426,24.00,"Responsabili Acquisto","TV Tradizionale"
2887,289,10,"2024-02-26","Pomeriggio","Puglia",559010,17.00,"Giovani 15-34","Smart TV"
2888,289,10,"2024-02-26","Pomeriggio","Sicilia",591422,32.00,"Responsabili Acquisto","TV Tradizionale"
2889,289,10,"2024-02-26","Pomeriggio","Toscana",1316739,33.00,"Giovani 15-34","Streaming"
2890,289,10,"2024-02-26","Pomeriggio","Veneto",466243,11.00,"Tutti","Streaming"
2891,290,10,"2024-02-29","Pomeriggio","Calabria",1734748,14.00,"Giovani 15-34","Streaming"
2892,290,10,"2024-02-29","Pomeriggio","Campania",1855954,10.00,"Responsabili Acquisto","Streaming"
2893,290,10,"2024-02-29","Pomeriggio","Emilia-Romagna",261647,11.00,"Responsabili Acquisto","TV Tradizionale"
2894,290,10,"2024-02-29","Pomeriggio","Lazio",1924395,29.00,"Responsabili Acquisto","Smart TV"
2895,290,10,"2024-02-29","Pomeriggio","Lombardia",1729159,20.00,"Responsabili Acquisto","Smart TV"
2896,290,10,"2024-02-29","Pomeriggio","Piemonte",1684064,28.00,"Tutti","TV Tradizionale"
2897,290,10,"2024-02-29","Pomeriggio","Puglia",1834735,16.00,"Adulti 25-54","Smart TV"
2898,290,10,"2024-02-29","Pomeriggio","Sicilia",754041,26.00,"Responsabili Acquisto","TV Tradizionale"
2899,290,10,"2024-02-29","Pomeriggio","Toscana",663060,27.00,"Tutti","Streaming"
2900,290,10,"2024-02-29","Pomeriggio","Veneto",1931375,28.00,"Responsabili Acquisto","Streaming"
2901,291,10,"2024-03-03","Pomeriggio","Calabria",950478,11.00,"Adulti 25-54","Streaming"
2902,291,10,"2024-03-03","Pomeriggio","Campania",1166659,18.00,"Responsabili Acquisto","Streaming"
2903,291,10,"2024-03-03","Pomeriggio","Emilia-Romagna",1153765,25.00,"Tutti","TV Tradizionale"
2904,291,10,"2024-03-03","Pomeriggio","Lazio",1873812,19.00,"Responsabili Acquisto","Smart TV"
2905,291,10,"2024-03-03","Pomeriggio","Lombardia",523719,24.00,"Tutti","Smart TV"
2906,291,10,"2024-03-03","Pomeriggio","Piemonte",466849,34.00,"Adulti 25-54","TV Tradizionale"
2907,291,10,"2024-03-03","Pomeriggio","Puglia",778112,21.00,"Adulti 25-54","Smart TV"
2908,291,10,"2024-03-03","Pomeriggio","Sicilia",1449030,22.00,"Responsabili Acquisto","TV Tradizionale"
2909,291,10,"2024-03-03","Pomeriggio","Toscana",907007,24.00,"Adulti 25-54","Streaming"
2910,291,10,"2024-03-03","Pomeriggio","Veneto",1830788,9.00,"Giovani 15-34","Streaming"
2911,292,10,"2024-03-06","Pomeriggio","Calabria",1704790,23.00,"Giovani 15-34","Streaming"
2912,292,10,"2024-03-06","Pomeriggio","Campania",1229107,8.00,"Tutti","Streaming"
2913,292,10,"2024-03-06","Pomeriggio","Emilia-Romagna",188939,17.00,"Adulti 25-54","TV Tradizionale"
2914,292,10,"2024-03-06","Pomeriggio","Lazio",312840,33.00,"Responsabili Acquisto","Smart TV"
2915,292,10,"2024-03-06","Pomeriggio","Lombardia",1267280,13.00,"Responsabili Acquisto","Smart TV"
2916,292,10,"2024-03-06","Pomeriggio","Piemonte",481651,14.00,"Giovani 15-34","TV Tradizionale"
2917,292,10,"2024-03-06","Pomeriggio","Puglia",862177,17.00,"Giovani 15-34","Smart TV"
2918,292,10,"2024-03-06","Pomeriggio","Sicilia",1361351,27.00,"Adulti 25-54","TV Tradizionale"
2919,292,10,"2024-03-06","Pomeriggio","Toscana",1674231,29.00,"Giovani 15-34","Streaming"
2920,292,10,"2024-03-06","Pomeriggio","Veneto",422548,22.00,"Tutti","Streaming"
2921,293,10,"2024-03-09","Pomeriggio","Calabria",1317824,7.00,"Responsabili Acquisto","Streaming"
2922,293,10,"2024-03-09","Pomeriggio","Campania",572382,8.00,"Giovani 15-34","Streaming"
2923,293,10,"2024-03-09","Pomeriggio","Emilia-Romagna",364077,19.00,"Tutti","TV Tradizionale"
2924,293,10,"2024-03-09","Pomeriggio","Lazio",255070,21.00,"Tutti","Smart TV"
2925,293,10,"2024-03-09","Pomeriggio","Lombardia",688244,9.00,"Giovani 15-34","Smart TV"
2926,293,10,"2024-03-09","Pomeriggio","Piemonte",343007,5.00,"Adulti 25-54","TV Tradizionale"
2927,293,10,"2024-03-09","Pomeriggio","Puglia",339842,6.00,"Tutti","Smart TV"
2928,293,10,"2024-03-09","Pomeriggio","Sicilia",960416,18.00,"Tutti","TV Tradizionale"
2929,293,10,"2024-03-09","Pomeriggio","Toscana",600579,9.00,"Tutti","Streaming"
2930,293,10,"2024-03-09","Pomeriggio","Veneto",313375,34.00,"Giovani 15-34","Streaming"
2931,294,10,"2024-03-12","Pomeriggio","Calabria",80951,7.00,"Adulti 25-54","Streaming"
2932,294,10,"2024-03-12","Pomeriggio","Campania",668854,17.00,"Adulti 25-54","Streaming"
2933,294,10,"2024-03-12","Pomeriggio","Emilia-Romagna",1471962,9.00,"Giovani 15-34","TV Tradizionale"
2934,294,10,"2024-03-12","Pomeriggio","Lazio",953826,13.00,"Tutti","Smart TV"
2935,294,10,"2024-03-12","Pomeriggio","Lombardia",1662894,7.00,"Tutti","Smart TV"
2936,294,10,"2024-03-12","Pomeriggio","Piemonte",1535908,24.00,"Responsabili Acquisto","TV Tradizionale"
2937,294,10,"2024-03-12","Pomeriggio","Puglia",63452,10.00,"Responsabili Acquisto","Smart TV"
2938,294,10,"2024-03-12","Pomeriggio","Sicilia",129537,27.00,"Adulti 25-54","TV Tradizionale"
2939,294,10,"2024-03-12","Pomeriggio","Toscana",675529,15.00,"Tutti","Streaming"
2940,294,10,"2024-03-12","Pomeriggio","Veneto",1581598,16.00,"Adulti 25-54","Streaming"
2941,295,10,"2024-03-15","Pomeriggio","Calabria",920257,31.00,"Tutti","Streaming"
2942,295,10,"2024-03-15","Pomeriggio","Campania",1350565,33.00,"Adulti 25-54","Streaming"
2943,295,10,"2024-03-15","Pomeriggio","Emilia-Romagna",329357,6.00,"Giovani 15-34","TV Tradizionale"
2944,295,10,"2024-03-15","Pomeriggio","Lazio",1945339,34.00,"Giovani 15-34","Smart TV"
2945,295,10,"2024-03-15","Pomeriggio","Lombardia",302365,18.00,"Giovani 15-34","Smart TV"
2946,295,10,"2024-03-15","Pomeriggio","Piemonte",1447217,35.00,"Adulti 25-54","TV Tradizionale"
2947,295,10,"2024-03-15","Pomeriggio","Puglia",761996,26.00,"Adulti 25-54","Smart TV"
2948,295,10,"2024-03-15","Pomeriggio","Sicilia",1189860,13.00,"Responsabili Acquisto","TV Tradizionale"
2949,295,10,"2024-03-15","Pomeriggio","Toscana",1127330,21.00,"Tutti","Streaming"
2950,295,10,"2024-03-15","Pomeriggio","Veneto",923949,33.00,"Giovani 15-34","Streaming"
2951,296,10,"2024-03-18","Pomeriggio","Calabria",1863379,18.00,"Tutti","Streaming"
2952,296,10,"2024-03-18","Pomeriggio","Campania",918420,14.00,"Tutti","Streaming"
2953,296,10,"2024-03-18","Pomeriggio","Emilia-Romagna",1767565,21.00,"Responsabili Acquisto","TV Tradizionale"
2954,296,10,"2024-03-18","Pomeriggio","Lazio",137767,29.00,"Responsabili Acquisto","Smart TV"
2955,296,10,"2024-03-18","Pomeriggio","Lombardia",112262,23.00,"Tutti","Smart TV"
2956,296,10,"2024-03-18","Pomeriggio","Piemonte",1735885,24.00,"Adulti 25-54","TV Tradizionale"
2957,296,10,"2024-03-18","Pomeriggio","Puglia",463027,21.00,"Responsabili Acquisto","Smart TV"
2958,296,10,"2024-03-18","Pomeriggio","Sicilia",1699440,27.00,"Tutti","TV Tradizionale"
2959,296,10,"2024-03-18","Pomeriggio","Toscana",1148063,20.00,"Giovani 15-34","Streaming"
2960,296,10,"2024-03-18","Pomeriggio","Veneto",516858,13.00,"Giovani 15-34","Streaming"
2961,297,10,"2024-03-21","Pomeriggio","Calabria",386784,23.00,"Adulti 25-54","Streaming"
2962,297,10,"2024-03-21","Pomeriggio","Campania",1391101,10.00,"Responsabili Acquisto","Streaming"
2963,297,10,"2024-03-21","Pomeriggio","Emilia-Romagna",1737475,32.00,"Adulti 25-54","TV Tradizionale"
2964,297,10,"2024-03-21","Pomeriggio","Lazio",1379540,15.00,"Tutti","Smart TV"
2965,297,10,"2024-03-21","Pomeriggio","Lombardia",1018007,32.00,"Adulti 25-54","Smart TV"
2966,297,10,"2024-03-21","Pomeriggio","Piemonte",448840,12.00,"Giovani 15-34","TV Tradizionale"
2967,297,10,"2024-03-21","Pomeriggio","Puglia",846998,8.00,"Tutti","Smart TV"
2968,297,10,"2024-03-21","Pomeriggio","Sicilia",946099,12.00,"Responsabili Acquisto","TV Tradizionale"
2969,297,10,"2024-03-21","Pomeriggio","Toscana",432448,19.00,"Tutti","Streaming"
2970,297,10,"2024-03-21","Pomeriggio","Veneto",98155,17.00,"Responsabili Acquisto","Streaming"
2971,298,10,"2024-03-24","Pomeriggio","Calabria",1733267,34.00,"Adulti 25-54","Streaming"
2972,298,10,"2024-03-24","Pomeriggio","Campania",887960,16.00,"Adulti 25-54","Streaming"
2973,298,10,"2024-03-24","Pomeriggio","Emilia-Romagna",619030,26.00,"Responsabili Acquisto","TV Tradizionale"
2974,298,10,"2024-03-24","Pomeriggio","Lazio",1288249,20.00,"Adulti 25-54","Smart TV"
2975,298,10,"2024-03-24","Pomeriggio","Lombardia",1324482,33.00,"Adulti 25-54","Smart TV"
2976,298,10,"2024-03-24","Pomeriggio","Piemonte",1870841,24.00,"Tutti","TV Tradizionale"
2977,298,10,"2024-03-24","Pomeriggio","Puglia",85526,14.00,"Responsabili Acquisto","Smart TV"
2978,298,10,"2024-03-24","Pomeriggio","Sicilia",880778,6.00,"Adulti 25-54","TV Tradizionale"
2979,298,10,"2024-03-24","Pomeriggio","Toscana",1611579,9.00,"Responsabili Acquisto","Streaming"
2980,298,10,"2024-03-24","Pomeriggio","Veneto",679719,32.00,"Giovani 15-34","Streaming"
2981,299,10,"2024-03-27","Pomeriggio","Calabria",1585763,23.00,"Adulti 25-54","Streaming"
2982,299,10,"2024-03-27","Pomeriggio","Campania",323875,21.00,"Giovani 15-34","Streaming"
2983,299,10,"2024-03-27","Pomeriggio","Emilia-Romagna",1414895,32.00,"Giovani 15-34","TV Tradizionale"
2984,299,10,"2024-03-27","Pomeriggio","Lazio",202612,22.00,"Tutti","Smart TV"
2985,299,10,"2024-03-27","Pomeriggio","Lombardia",1561070,30.00,"Tutti","Smart TV"
2986,299,10,"2024-03-27","Pomeriggio","Piemonte",1663982,14.00,"Adulti 25-54","TV Tradizionale"
2987,299,10,"2024-03-27","Pomeriggio","Puglia",1884752,14.00,"Responsabili Acquisto","Smart TV"
2988,299,10,"2024-03-27","Pomeriggio","Sicilia",888623,34.00,"Tutti","TV Tradizionale"
2989,299,10,"2024-03-27","Pomeriggio","Toscana",1499543,16.00,"Adulti 25-54","Streaming"
2990,299,10,"2024-03-27","Pomeriggio","Veneto",1513643,11.00,"Adulti 25-54","Streaming"
2991,300,10,"2024-03-30","Pomeriggio","Calabria",809035,5.00,"Giovani 15-34","Streaming"
2992,300,10,"2024-03-30","Pomeriggio","Campania",1303417,27.00,"Responsabili Acquisto","Streaming"
2993,300,10,"2024-03-30","Pomeriggio","Emilia-Romagna",766792,20.00,"Giovani 15-34","TV Tradizionale"
2994,300,10,"2024-03-30","Pomeriggio","Lazio",1115753,26.00,"Adulti 25-54","Smart TV"
2995,300,10,"2024-03-30","Pomeriggio","Lombardia",1018701,30.00,"Responsabili Acquisto","Smart TV"
2996,300,10,"2024-03-30","Pomeriggio","Piemonte",1979683,26.00,"Responsabili Acquisto","TV Tradizionale"
2997,300,10,"2024-03-30","Pomeriggio","Puglia",1941516,28.00,"Giovani 15-34","Smart TV"
2998,300,10,"2024-03-30","Pomeriggio","Sicilia",1943937,19.00,"Responsabili Acquisto","TV Tradizionale"
2999,300,10,"2024-03-30","Pomeriggio","Toscana",1014587,17.00,"Responsabili Acquisto","Streaming"
3000,300,10,"2024-03-30","Pomeriggio","Veneto",893911,9.00,"Responsabili Acquisto","Streaming"
3001,301,11,"2024-01-02","Access Prime Time","Calabria",1238176,18.00,"Responsabili Acquisto","Streaming"
3002,301,11,"2024-01-02","Access Prime Time","Campania",1708890,26.00,"Giovani 15-34","Streaming"
3003,301,11,"2024-01-02","Access Prime Time","Emilia-Romagna",509306,14.00,"Tutti","TV Tradizionale"
3004,301,11,"2024-01-02","Access Prime Time","Lazio",850079,15.00,"Adulti 25-54","Smart TV"
3005,301,11,"2024-01-02","Access Prime Time","Lombardia",1390107,13.00,"Adulti 25-54","Smart TV"
3006,301,11,"2024-01-02","Access Prime Time","Piemonte",1600621,9.00,"Tutti","TV Tradizionale"
3007,301,11,"2024-01-02","Access Prime Time","Puglia",68244,35.00,"Tutti","Smart TV"
3008,301,11,"2024-01-02","Access Prime Time","Sicilia",1024377,11.00,"Tutti","TV Tradizionale"
3009,301,11,"2024-01-02","Access Prime Time","Toscana",633263,13.00,"Responsabili Acquisto","Streaming"
3010,301,11,"2024-01-02","Access Prime Time","Veneto",1096124,12.00,"Adulti 25-54","Streaming"
3011,302,11,"2024-01-05","Access Prime Time","Calabria",768942,14.00,"Giovani 15-34","Streaming"
3012,302,11,"2024-01-05","Access Prime Time","Campania",171868,35.00,"Tutti","Streaming"
3013,302,11,"2024-01-05","Access Prime Time","Emilia-Romagna",151959,7.00,"Adulti 25-54","TV Tradizionale"
3014,302,11,"2024-01-05","Access Prime Time","Lazio",1060911,7.00,"Tutti","Smart TV"
3015,302,11,"2024-01-05","Access Prime Time","Lombardia",231888,20.00,"Responsabili Acquisto","Smart TV"
3016,302,11,"2024-01-05","Access Prime Time","Piemonte",725363,8.00,"Giovani 15-34","TV Tradizionale"
3017,302,11,"2024-01-05","Access Prime Time","Puglia",355875,23.00,"Adulti 25-54","Smart TV"
3018,302,11,"2024-01-05","Access Prime Time","Sicilia",1280388,34.00,"Tutti","TV Tradizionale"
3019,302,11,"2024-01-05","Access Prime Time","Toscana",1924467,23.00,"Adulti 25-54","Streaming"
3020,302,11,"2024-01-05","Access Prime Time","Veneto",1418499,32.00,"Giovani 15-34","Streaming"
3021,303,11,"2024-01-08","Access Prime Time","Calabria",1938073,33.00,"Tutti","Streaming"
3022,303,11,"2024-01-08","Access Prime Time","Campania",285585,10.00,"Responsabili Acquisto","Streaming"
3023,303,11,"2024-01-08","Access Prime Time","Emilia-Romagna",534297,7.00,"Responsabili Acquisto","TV Tradizionale"
3024,303,11,"2024-01-08","Access Prime Time","Lazio",305269,26.00,"Tutti","Smart TV"
3025,303,11,"2024-01-08","Access Prime Time","Lombardia",1673189,21.00,"Responsabili Acquisto","Smart TV"
3026,303,11,"2024-01-08","Access Prime Time","Piemonte",727962,31.00,"Giovani 15-34","TV Tradizionale"
3027,303,11,"2024-01-08","Access Prime Time","Puglia",609696,20.00,"Responsabili Acquisto","Smart TV"
3028,303,11,"2024-01-08","Access Prime Time","Sicilia",798931,7.00,"Responsabili Acquisto","TV Tradizionale"
3029,303,11,"2024-01-08","Access Prime Time","Toscana",1032812,30.00,"Tutti","Streaming"
3030,303,11,"2024-01-08","Access Prime Time","Veneto",1497645,5.00,"Adulti 25-54","Streaming"
3031,304,11,"2024-01-11","Access Prime Time","Calabria",1322798,12.00,"Tutti","Streaming"
3032,304,11,"2024-01-11","Access Prime Time","Campania",637970,12.00,"Responsabili Acquisto","Streaming"
3033,304,11,"2024-01-11","Access Prime Time","Emilia-Romagna",1111446,19.00,"Adulti 25-54","TV Tradizionale"
3034,304,11,"2024-01-11","Access Prime Time","Lazio",933078,30.00,"Adulti 25-54","Smart TV"
3035,304,11,"2024-01-11","Access Prime Time","Lombardia",576211,6.00,"Responsabili Acquisto","Smart TV"
3036,304,11,"2024-01-11","Access Prime Time","Piemonte",433757,28.00,"Adulti 25-54","TV Tradizionale"
3037,304,11,"2024-01-11","Access Prime Time","Puglia",1428087,27.00,"Giovani 15-34","Smart TV"
3038,304,11,"2024-01-11","Access Prime Time","Sicilia",1654753,20.00,"Responsabili Acquisto","TV Tradizionale"
3039,304,11,"2024-01-11","Access Prime Time","Toscana",447347,28.00,"Giovani 15-34","Streaming"
3040,304,11,"2024-01-11","Access Prime Time","Veneto",1301816,23.00,"Giovani 15-34","Streaming"
3041,305,11,"2024-01-14","Access Prime Time","Calabria",569907,29.00,"Responsabili Acquisto","Streaming"
3042,305,11,"2024-01-14","Access Prime Time","Campania",862259,17.00,"Adulti 25-54","Streaming"
3043,305,11,"2024-01-14","Access Prime Time","Emilia-Romagna",725653,30.00,"Adulti 25-54","TV Tradizionale"
3044,305,11,"2024-01-14","Access Prime Time","Lazio",1660121,15.00,"Adulti 25-54","Smart TV"
3045,305,11,"2024-01-14","Access Prime Time","Lombardia",1427957,11.00,"Giovani 15-34","Smart TV"
3046,305,11,"2024-01-14","Access Prime Time","Piemonte",682423,25.00,"Tutti","TV Tradizionale"
3047,305,11,"2024-01-14","Access Prime Time","Puglia",1520222,11.00,"Adulti 25-54","Smart TV"
3048,305,11,"2024-01-14","Access Prime Time","Sicilia",908250,7.00,"Giovani 15-34","TV Tradizionale"
3049,305,11,"2024-01-14","Access Prime Time","Toscana",342127,32.00,"Tutti","Streaming"
3050,305,11,"2024-01-14","Access Prime Time","Veneto",1240133,5.00,"Responsabili Acquisto","Streaming"
3051,306,11,"2024-01-17","Access Prime Time","Calabria",1958916,17.00,"Responsabili Acquisto","Streaming"
3052,306,11,"2024-01-17","Access Prime Time","Campania",792116,28.00,"Tutti","Streaming"
3053,306,11,"2024-01-17","Access Prime Time","Emilia-Romagna",1387358,11.00,"Adulti 25-54","TV Tradizionale"
3054,306,11,"2024-01-17","Access Prime Time","Lazio",551920,20.00,"Tutti","Smart TV"
3055,306,11,"2024-01-17","Access Prime Time","Lombardia",1291243,28.00,"Giovani 15-34","Smart TV"
3056,306,11,"2024-01-17","Access Prime Time","Piemonte",983484,25.00,"Tutti","TV Tradizionale"
3057,306,11,"2024-01-17","Access Prime Time","Puglia",1431273,5.00,"Giovani 15-34","Smart TV"
3058,306,11,"2024-01-17","Access Prime Time","Sicilia",740556,16.00,"Tutti","TV Tradizionale"
3059,306,11,"2024-01-17","Access Prime Time","Toscana",1598319,10.00,"Giovani 15-34","Streaming"
3060,306,11,"2024-01-17","Access Prime Time","Veneto",902522,26.00,"Giovani 15-34","Streaming"
3061,307,11,"2024-01-20","Access Prime Time","Calabria",842855,21.00,"Tutti","Streaming"
3062,307,11,"2024-01-20","Access Prime Time","Campania",700287,16.00,"Responsabili Acquisto","Streaming"
3063,307,11,"2024-01-20","Access Prime Time","Emilia-Romagna",501469,5.00,"Giovani 15-34","TV Tradizionale"
3064,307,11,"2024-01-20","Access Prime Time","Lazio",1173778,20.00,"Adulti 25-54","Smart TV"
3065,307,11,"2024-01-20","Access Prime Time","Lombardia",1931988,35.00,"Responsabili Acquisto","Smart TV"
3066,307,11,"2024-01-20","Access Prime Time","Piemonte",1728263,24.00,"Responsabili Acquisto","TV Tradizionale"
3067,307,11,"2024-01-20","Access Prime Time","Puglia",79833,11.00,"Giovani 15-34","Smart TV"
3068,307,11,"2024-01-20","Access Prime Time","Sicilia",1786434,26.00,"Tutti","TV Tradizionale"
3069,307,11,"2024-01-20","Access Prime Time","Toscana",1556710,23.00,"Responsabili Acquisto","Streaming"
3070,307,11,"2024-01-20","Access Prime Time","Veneto",1815544,20.00,"Adulti 25-54","Streaming"
3071,308,11,"2024-01-23","Access Prime Time","Calabria",1327490,17.00,"Adulti 25-54","Streaming"
3072,308,11,"2024-01-23","Access Prime Time","Campania",1265194,12.00,"Giovani 15-34","Streaming"
3073,308,11,"2024-01-23","Access Prime Time","Emilia-Romagna",1283399,10.00,"Responsabili Acquisto","TV Tradizionale"
3074,308,11,"2024-01-23","Access Prime Time","Lazio",138834,6.00,"Tutti","Smart TV"
3075,308,11,"2024-01-23","Access Prime Time","Lombardia",1178147,28.00,"Adulti 25-54","Smart TV"
3076,308,11,"2024-01-23","Access Prime Time","Piemonte",532603,13.00,"Giovani 15-34","TV Tradizionale"
3077,308,11,"2024-01-23","Access Prime Time","Puglia",1903114,29.00,"Tutti","Smart TV"
3078,308,11,"2024-01-23","Access Prime Time","Sicilia",1600847,35.00,"Responsabili Acquisto","TV Tradizionale"
3079,308,11,"2024-01-23","Access Prime Time","Toscana",1985206,34.00,"Responsabili Acquisto","Streaming"
3080,308,11,"2024-01-23","Access Prime Time","Veneto",1682474,24.00,"Giovani 15-34","Streaming"
3081,309,11,"2024-01-26","Access Prime Time","Calabria",544840,19.00,"Tutti","Streaming"
3082,309,11,"2024-01-26","Access Prime Time","Campania",574054,25.00,"Tutti","Streaming"
3083,309,11,"2024-01-26","Access Prime Time","Emilia-Romagna",709119,22.00,"Adulti 25-54","TV Tradizionale"
3084,309,11,"2024-01-26","Access Prime Time","Lazio",1970422,33.00,"Adulti 25-54","Smart TV"
3085,309,11,"2024-01-26","Access Prime Time","Lombardia",1900070,7.00,"Giovani 15-34","Smart TV"
3086,309,11,"2024-01-26","Access Prime Time","Piemonte",484665,5.00,"Responsabili Acquisto","TV Tradizionale"
3087,309,11,"2024-01-26","Access Prime Time","Puglia",666510,30.00,"Tutti","Smart TV"
3088,309,11,"2024-01-26","Access Prime Time","Sicilia",1494722,21.00,"Tutti","TV Tradizionale"
3089,309,11,"2024-01-26","Access Prime Time","Toscana",1799545,18.00,"Adulti 25-54","Streaming"
3090,309,11,"2024-01-26","Access Prime Time","Veneto",856660,16.00,"Adulti 25-54","Streaming"
3091,310,11,"2024-01-29","Access Prime Time","Calabria",1376863,14.00,"Tutti","Streaming"
3092,310,11,"2024-01-29","Access Prime Time","Campania",342971,24.00,"Adulti 25-54","Streaming"
3093,310,11,"2024-01-29","Access Prime Time","Emilia-Romagna",909105,29.00,"Adulti 25-54","TV Tradizionale"
3094,310,11,"2024-01-29","Access Prime Time","Lazio",1061332,7.00,"Adulti 25-54","Smart TV"
3095,310,11,"2024-01-29","Access Prime Time","Lombardia",1278524,13.00,"Giovani 15-34","Smart TV"
3096,310,11,"2024-01-29","Access Prime Time","Piemonte",1127014,23.00,"Responsabili Acquisto","TV Tradizionale"
3097,310,11,"2024-01-29","Access Prime Time","Puglia",919164,19.00,"Adulti 25-54","Smart TV"
